id,node0_id,node1_id,name,alias,type,diameter,length,roughness,rin,rout,pimin,pomax
64969,61851,61854,VAOGE0501,,valve,900,,,,,,
65022,61889,61885,VAGUD2701,,valve,750,,,,,,
69382,65921,65524,VA_TEN_001,,valve,650,,,,,,
73305,68871,68882,VA_17,,valve,600,,,,,,
73827,69411,69377,VA_OGE_015,,valve,1100,,,,,,
64879,61801,61803,IN-3003^GS-3211,,pipeline,900,5.308000087738037,0.006000000052154064,,,,
64880,61853,61801,IN-3002^IN-3003,,pipeline,900,2.677000045776367,0.006000000052154064,,,,
64881,61802,61804,IN-3004^IN-3005,,pipeline,900,9.826000213623047,0.006000000052154064,,,,
64882,61853,61802,IN-3002^IN-3004,,pipeline,900,9.99899959564209,0.006000000052154064,,,,
64883,61803,61807,GS-3211^IN-3008,,pipeline,900,9.99899959564209,0.006000000052154064,,,,
64884,61804,61805,IN-3005^IN-3330,,pipeline,1000,0.029999999329447746,0.006000000052154064,,,,
64885,61804,62661,VAOGE0802,,valve,1000,,,,,,
64886,61804,61806,VAOGE0801,,valve,1000,,,,,,
64887,61804,62668,CVOGE0801,,control valve,1000,,,0,0,1,100
64888,61805,61806,VAOGE0805,,valve,1000,,,,,,
64889,61805,61808,CVOGE0802,,control valve,1000,,,0,0,1,100
64890,61806,61809,VAOGE0807,,valve,1000,,,,,,
64891,61806,61837,VAOGE0808,,valve,1000,,,,,,
64892,62668,61806,VAOGE0803,,valve,1000,,,,,,
64893,62661,61806,CSOGE08A,,compressor,1000,,,0,0,1,100
64894,61807,61814,IN-3008^IN-3007,,pipeline,900,10,0.006000000052154064,,,,
64895,61808,62019,CVOGE0803,,control valve,1000,,,0,0,1,100
64896,61809,61808,VAOGE0811,,valve,1000,,,,,,
64897,61958,61808,CVOGE0804,,control valve,1000,,,0,0,1,100
64898,61809,61836,VAOGE0815,,valve,1000,,,,,,
64899,61809,61958,VAOGE0813,,valve,1000,,,,,,
64900,61809,61837,CSOGE08B,,compressor,1000,,,0,0,1,100
64901,62661,61809,VAOGE0809,,valve,1000,,,,,,
64902,61810,61811,GS-2886^IN-3006,,pipeline,900,0.492000013589859,0.006000000052154064,,,,
64903,61810,61812,GS-2886^GS-0845,,pipeline,900,2.384999990463257,0.006000000052154064,,,,
64904,61811,61814,IN-3006^IN-3007,,pipeline,900,10,0.006000000052154064,,,,
64905,61812,61813,GS-0845^GS-3102,,pipeline,900,0.20000000298023224,0.006000000052154064,,,,
64906,61817,61813,GS-3101^GS-3102,,pipeline,900,5.690999984741211,0.006000000052154064,,,,
64907,61815,61817,GS-2590^GS-3101,,pipeline,900,1.3380000591278076,0.006000000052154064,,,,
64908,61816,61815,IN-3009^GS-2590,,pipeline,900,0.38499999046325684,0.006000000052154064,,,,
64909,61816,61818,IN-3009^GS-3193,,pipeline,900,6.646999835968018,0.006000000052154064,,,,
64910,61818,61829,GS-3193^GS-2591,,pipeline,900,0.1860000044107437,0.006000000052154064,,,,
64911,61819,61820,IN-2975^IN-2974,,pipeline,800,2.4019999504089355,0.006000000052154064,,,,
64912,62646,61819,VAOGE0504,,valve,900,,,,,,
64913,61854,61819,CSOGE05A,,compressor,900,,,0,0,1,100
64914,61820,61823,IN-2974^IN-2976,,pipeline,800,9.99899959564209,0.006000000052154064,,,,
64915,61821,61824,VAOGE0303,,valve,800,,,,,,
64916,61883,61821,IN-2979^IN-2978,,pipeline,800,2.2739999294281006,0.006000000052154064,,,,
64917,61822,61821,VAOGE0301,,valve,800,,,,,,
64918,61825,61821,VAOGE0305,,valve,800,,,,,,
64919,61822,61825,VAOGE0302,,valve,800,,,,,,
64920,61822,61824,CSOGE03,,compressor,800,,,0,0,1,100
64921,62408,61823,GS-2484^IN-2976,,pipeline,800,9.99899959564209,0.006000000052154064,,,,
64922,61825,61824,VAOGE0304,,valve,800,,,,,,
64923,61825,61826,IN-3340^IN-3167,,pipeline,800,0.11599999666213989,0.006000000052154064,,,,
64924,61826,69061,IN-3167^IN-3371,,pipeline,800,0.003000000026077032,0.006000000052154064,,,,
64925,69741,61826,GS-7299^IN-3167,,pipeline,800,3.7149999141693115,0.006000000052154064,,,,
64926,61827,61833,IN-3441^IN-3484,,pipeline,300,0.010999999940395355,0.006000000052154064,,,,
64927,61827,62061,IN-3441^IN-3485,,pipeline,300,0.010999999940395355,0.006000000052154064,,,,
64928,61830,61827,CVADC,,control valve,300,,,0,0,1,100
64929,61828,61832,IN-3482^IN-3440,,pipeline,300,0.010999999940395355,0.006000000052154064,,,,
64930,61830,61828,CVADB,,control valve,300,,,0,0,1,100
64931,62649,61829,GS-2824^GS-2591,,pipeline,900,9.567000389099121,0.006000000052154064,,,,
64932,61830,62831,IN-3439^IN-3018,,pipeline,900,1.9179999828338623,0.006000000052154064,,,,
64933,61830,61833,CVADD,,control valve,300,,,0,0,1,100
64934,61830,61832,CVADA,,control valve,300,,,0,0,1,100
64935,61831,62655,IN-3015^IN-3016,,pipeline,900,9.998000144958496,0.006000000052154064,,,,
64936,61831,62645,IN-3015^IN-3014,,pipeline,900,9.998000144958496,0.006000000052154064,,,,
64937,61832,62202,IN-3440^IN-3483,,pipeline,300,0.010999999940395355,0.006000000052154064,,,,
64938,61834,61835,IN-3034^IN-3023,,pipeline,1000,9.902999877929688,0.006000000052154064,,,,
64939,61834,61839,IN-3034^IN-3033,,pipeline,1000,10,0.006000000052154064,,,,
64940,61835,61840,IN-3023^IN-3022,,pipeline,1000,0.6869999766349792,0.006000000052154064,,,,
64941,61836,61956,GS-0560^IN-3037,,pipeline,1000,0.38100001215934753,0.006000000052154064,,,,
64942,61836,61958,VAOGE0817,,valve,1000,,,,,,
64943,61837,61836,VAOGE0816,,valve,1000,,,,,,
64944,62669,61836,CVOGE0807,,control valve,1000,,,0,0,1,100
64945,61837,61958,VAOGE0814,,valve,1000,,,,,,
64946,62661,61837,VAOGE0810,,valve,1000,,,,,,
64947,62669,61837,VAOGE0812,,valve,1000,,,,,,
64948,61838,61859,IN-3075^IN-3219,,pipeline,1000,0.010999999940395355,0.006000000052154064,,,,
64949,61838,61894,CVAFB,,control valve,1000,,,0,0,1,100
64950,61841,61838,IN-3024^IN-3075,,pipeline,1000,0.010999999940395355,0.006000000052154064,,,,
64951,61839,61843,IN-3033^IN-3032,,pipeline,1000,10,0.006000000052154064,,,,
64952,61841,61840,IN-3024^IN-3022,,pipeline,1000,9.98900032043457,0.006000000052154064,,,,
64953,61842,62282,IN-3031^IN-3029,,pipeline,1000,10,0.006000000052154064,,,,
64954,61843,61842,IN-3032^IN-3031,,pipeline,1000,10,0.006000000052154064,,,,
64955,61844,61845,IN-3021^GS-1459,,pipeline,900,0.03700000047683716,0.006000000052154064,,,,
64956,61845,62506,GS-1459^GS-1460,,pipeline,900,0.17900000512599945,0.006000000052154064,,,,
64957,61846,62209,IN-3442^IN-3486,,pipeline,900,0.010999999940395355,0.006000000052154064,,,,
64958,62292,61846,IN-3487^IN-3442,,pipeline,900,0.009999999776482582,0.006000000052154064,,,,
64959,62206,61846,CVADE,,control valve,900,,,0,0,1,100
64960,61847,62965,IN-2995^IN-2850,,pipeline,900,8.843999862670898,0.006000000052154064,,,,
64961,61848,61847,IN-2994^IN-2995,,pipeline,900,10,0.006000000052154064,,,,
64962,62287,61848,GS-2361^IN-2994,,pipeline,900,6.1539998054504395,0.006000000052154064,,,,
64963,61849,62646,VAOGE0506,,valve,900,,,,,,
64964,61851,61849,VAOGE0502,,valve,900,,,,,,
64965,62647,61849,CSOGE05B,,compressor,900,,,0,0,1,100
64966,61850,69643,CVS05,,control valve,900,,,0,0,1,100
64967,61852,61850,IN-2999^IN-3001,,pipeline,900,9.996999740600586,0.006000000052154064,,,,
64968,61851,62647,VAOGE0508,,valve,900,,,,,,
64970,61852,61851,IN-2999^IN-3000,,pipeline,900,3.3550000190734863,0.006000000052154064,,,,
64971,61854,62646,VAOGE0505,,valve,900,,,,,,
64972,62647,61854,VAOGE0503,,valve,900,,,,,,
64973,61855,61858,GS-2453^GS-2795,,pipeline,700,1.3170000314712524,0.006000000052154064,,,,
64974,61856,61855,GS-2797^GS-2453,,pipeline,700,0.5270000100135803,0.006000000052154064,,,,
64975,61856,61857,GS-2797^GS-2803,,pipeline,700,2.4159998893737793,0.006000000052154064,,,,
64976,61857,61864,GS-2803^GS-2383,,pipeline,700,4.214000225067139,0.006000000052154064,,,,
64977,62517,61858,GS-2794^GS-2795,,pipeline,700,0.09399999678134918,0.006000000052154064,,,,
64978,61859,61894,CVAFC,,control valve,1000,,,0,0,1,100
64979,61860,63960,GS-2526^GS-2527,,pipeline,700,0.164000004529953,0.006000000052154064,,,,
64980,61860,61861,GS-2526^IN-2943,,pipeline,700,0.824999988079071,0.006000000052154064,,,,
64981,61861,63366,IN-2943^GS-2675,,pipeline,700,1.1690000295639038,0.006000000052154064,,,,
64982,61862,63473,GS-3209^IN-2948,,pipeline,700,14.404999732971191,0.006000000052154064,,,,
64983,62522,61862,GS-7319^GS-3209,,pipeline,700,0.36800000071525574,0.006000000052154064,,,,
64984,61863,62400,IN-3265^IN-3101,,pipeline,200,0.013000000268220901,0.006000000052154064,,,,
64985,61863,63969,CVAII,,control valve,200,,,0,0,1,100
64986,61865,61864,IN-2940^GS-2383,,pipeline,700,1.8480000495910645,0.006000000052154064,,,,
64987,61886,61865,IN-3125^IN-2940,,pipeline,700,0.014999999664723873,0.006000000052154064,,,,
64988,61886,61866,IN-3125^IN-3240,,pipeline,700,0.012000000104308128,0.006000000052154064,,,,
64989,69023,61866,CVAGK,,control valve,700,,,0,0,1,100
64990,62735,61867,IN-2932^IN-3363,,pipeline,219,0.5149999856948853,0.006000000052154064,,,,
64991,61868,62342,IN-2925^IN-2924,,pipeline,600,0.8690000176429749,0.006000000052154064,,,,
64992,61869,61868,IN-2922^IN-2925,,pipeline,600,0.5490000247955322,0.006000000052154064,,,,
64993,61869,61877,IN-2922^IN-2923,,pipeline,600,0.5740000009536743,0.006000000052154064,,,,
64994,69012,61870,IN-3103^IN-3102,,pipeline,200,0.17900000512599945,0.006000000052154064,,,,
64995,62400,61870,CV108,,control valve,200,,,0,0,1,100
64996,63969,61871,IN-2945^GS-2522,,pipeline,700,0.9639999866485596,0.006000000052154064,,,,
64997,61872,61871,IN-2944^GS-2522,,pipeline,700,9.51099967956543,0.006000000052154064,,,,
64998,61872,62387,IN-2944^IN-3267,,pipeline,700,0.023000000044703484,0.006000000052154064,,,,
64999,61879,61873,IN-3097^IN-3506,,pipeline,400,2.9630000591278076,0.006000000052154064,,,,
65000,62630,61873,IN-3398^IN-3506,,pipeline,400,0.014999999664723873,0.006000000052154064,,,,
65001,61879,61874,IN-3097^IN-3586,,pipeline,400,0.4650000035762787,0.006000000052154064,,,,
65002,62183,61874,IN-3400^IN-3586,,pipeline,400,0.45899999141693115,0.006000000052154064,,,,
65003,61879,61875,IN-3097^IN-3610,,pipeline,400,0.40700000524520874,0.006000000052154064,,,,
65004,62183,61875,IN-3400^IN-3610,,pipeline,400,0.40700000524520874,0.006000000052154064,,,,
65005,61879,61876,IN-3097^IN-3527,,pipeline,300,5.054999828338623,0.006000000052154064,,,,
65006,62133,61876,IN-3533^IN-3527,,pipeline,500,1.6790000200271606,0.006000000052154064,,,,
65007,62132,61876,GS-2169^IN-3527,,pipeline,300,0.4490000009536743,0.006000000052154064,,,,
65008,62127,61876,IN-3612^IN-3527,,pipeline,300,0.7549999952316284,0.006000000052154064,,,,
65009,62181,61876,IN-3504^IN-3527,,pipeline,500,2.812000036239624,0.006000000052154064,,,,
65010,61877,61879,CV99,,control valve,600,,,0,0,1,100
65011,61879,61878,CV98,,control valve,600,,,0,0,1,100
65012,61880,62797,IN-3272^IN-3147,,pipeline,600,0.013000000268220901,0.006000000052154064,,,,
65013,61880,62623,CVAIX,,control valve,600,,,0,0,1,100
65014,61881,63981,CV65,,control valve,800,,,0,0,1,100
65015,68582,61881,VK80^IN-2981,,pipeline,800,1.5729999542236328,0.006000000052154064,,,,
65016,61882,61884,IN-2980^IN-2982,,pipeline,800,9.998000144958496,0.006000000052154064,,,,
65017,61882,68582,IN-2980^VK80,,pipeline,800,1.5729999542236328,0.006000000052154064,,,,
65018,61883,61884,IN-2979^IN-2982,,pipeline,800,9.996999740600586,0.006000000052154064,,,,
65019,62234,61885,IN-2960^IN-3175,,pipeline,750,2.7130000591278076,0.006000000052154064,,,,
65020,61891,61885,VAGUD2702,,valve,750,,,,,,
65021,61890,61885,VAGUD2705,,valve,750,,,,,,
65023,62714,61886,CVAGJ,,control valve,700,,,0,0,1,100
65024,61887,61888,GS-3108^IN-2985,,pipeline,900,0.2759999930858612,0.006000000052154064,,,,
65025,62624,61887,IN-2986^GS-3108,,pipeline,900,1.1970000267028809,0.006000000052154064,,,,
65026,61890,61889,VAGUD2703,,valve,750,,,,,,
65027,61891,61889,CSGUD27,,compressor,750,,,0,0,1,100
65028,61895,61890,IN-2958^IN-2957,,pipeline,750,21.041000366210938,0.006000000052154064,,,,
65029,61891,61890,VAGUD2704,,valve,750,,,,,,
65030,61892,61894,IN-2964^IN-2963,,pipeline,750,9.99899959564209,0.006000000052154064,,,,
65031,61893,61892,IN-2961^IN-2964,,pipeline,750,0.6639999747276306,0.006000000052154064,,,,
65032,62231,61893,IN-2962^IN-2961,,pipeline,750,8.128000259399414,0.006000000052154064,,,,
65033,61896,61894,IN-3050^IN-2963,,pipeline,750,4.172999858856201,0.006000000052154064,,,,
65034,61896,61895,IN-3050^IN-2958,,pipeline,750,3.740000009536743,0.006000000052154064,,,,
65035,61899,61897,IN-2965^IN-2966,,pipeline,750,0.9950000047683716,0.006000000052154064,,,,
65036,69644,61897,CVS02,,control valve,750,,,0,0,1,100
65037,61898,61899,IN-2967^IN-2965,,pipeline,750,1.972000002861023,0.006000000052154064,,,,
65038,61898,62229,IN-2967^IN-2968,,pipeline,750,9.996999740600586,0.006000000052154064,,,,
65039,61900,62726,GS-3179^IN-3181,,pipeline,700,0.4050000011920929,0.006000000052154064,,,,
65040,61900,63259,GS-3179^IN-2950,,pipeline,700,9.515000343322754,0.006000000052154064,,,,
65041,61901,64571,IN-2898^GS-3084,,pipeline,600,1.5729999542236328,0.006000000052154064,,,,
65042,62421,61901,CV134,,control valve,600,,,0,0,1,100
65043,61902,61904,IN-2877^GS-4181,,pipeline,600,0.949999988079071,0.006000000052154064,,,,
65044,61903,61902,GS-4180^IN-2877,,pipeline,600,2.11299991607666,0.006000000052154064,,,,
65045,62295,61903,IN-2878^GS-4180,,pipeline,600,7.7170000076293945,0.006000000052154064,,,,
65046,61905,61904,GS-4178^GS-4181,,pipeline,600,7.243000030517578,0.006000000052154064,,,,
65047,61905,62244,GS-4178^IN-2880,,pipeline,600,10,0.006000000052154064,,,,
65048,61906,62482,IN-3305^IN-3107,,pipeline,500,0.012000000104308128,0.006000000052154064,,,,
65049,61906,61920,CVALL,,control valve,500,,,0,0,1,100
65050,61908,61907,IN-2916^GS-2571,,pipeline,600,8.996999740600586,0.006000000052154064,,,,
65051,61915,61907,GS-2568^GS-2571,,pipeline,600,0.902999997138977,0.006000000052154064,,,,
65052,61908,61909,IN-2916^IN-2917,,pipeline,600,10,0.006000000052154064,,,,
65053,62495,61909,IN-2873^IN-2917,,pipeline,600,2.9800000190734863,0.006000000052154064,,,,
65054,61910,61912,GS-2418^IN-2892,,pipeline,600,0.20800000429153442,0.006000000052154064,,,,
65055,63647,61910,IN-2893^GS-2418,,pipeline,600,0.210999995470047,0.006000000052154064,,,,
65056,61911,61913,GS-0595^IN-2900,,pipeline,600,0.7580000162124634,0.006000000052154064,,,,
65057,62678,61911,GS-7085^GS-0595,,pipeline,600,0.6679999828338623,0.006000000052154064,,,,
65058,62650,61912,GS-2419^IN-2892,,pipeline,900,7.2870001792907715,0.006000000052154064,,,,
65059,61913,63747,IN-2900^IN-2899,,pipeline,600,1.3240000009536743,0.006000000052154064,,,,
65060,61914,63250,GS-4149^GS-4193,,pipeline,600,2.877000093460083,0.006000000052154064,,,,
65061,63104,61914,GS-4160^GS-4149,,pipeline,600,1.715999960899353,0.006000000052154064,,,,
65062,61915,61923,GS-2568^GS-2570,,pipeline,600,0.0949999988079071,0.006000000052154064,,,,
65063,61916,61917,GS-2651^GS-3206,,pipeline,600,1.305999994277954,0.006000000052154064,,,,
65064,62499,61916,IN-2869^GS-2651,,pipeline,600,0.17299999296665192,0.006000000052154064,,,,
65065,61917,61918,GS-3206^GS-3049,,pipeline,600,1.121999979019165,0.006000000052154064,,,,
65066,62349,61918,GS-3050^GS-3049,,pipeline,600,1.3550000190734863,0.006000000052154064,,,,
65067,61919,62959,GS-3143^GS-3145,,pipeline,600,0.3140000104904175,0.006000000052154064,,,,
65068,61919,63998,GS-3143^GS-3146,,pipeline,600,1.8869999647140503,0.006000000052154064,,,,
65069,61920,62482,CVALK,,control valve,500,,,0,0,1,100
65070,62491,61920,GS-2573^IN-2875,,pipeline,600,0.5099999904632568,0.006000000052154064,,,,
65071,61924,61920,GS-2572^IN-2875,,pipeline,600,0.16099999845027924,0.006000000052154064,,,,
65072,61921,61922,GS-2569^GS-7106,,pipeline,600,0.13500000536441803,0.006000000052154064,,,,
65073,61921,61923,GS-2569^GS-2570,,pipeline,600,1.8309999704360962,0.006000000052154064,,,,
65074,61922,61924,GS-7106^GS-2572,,pipeline,600,0.5009999871253967,0.006000000052154064,,,,
65075,61925,64436,IN-3251^IN-3108,,pipeline,250,0.013000000268220901,0.006000000052154064,,,,
65076,61925,62495,CVAHM,,control valve,250,,,0,0,1,100
65077,61926,63512,GS-3035^GS-3036,,pipeline,700,0.7210000157356262,0.006000000052154064,,,,
65078,61927,61926,GS-3037^GS-3035,,pipeline,700,1.0980000495910645,0.006000000052154064,,,,
65079,61927,62329,GS-3037^IN-2933,,pipeline,700,0.3840000033378601,0.006000000052154064,,,,
65080,61928,62329,GS-2470^IN-2933,,pipeline,700,3.490000009536743,0.006000000052154064,,,,
65081,61936,61928,GS-2469^GS-2470,,pipeline,700,2.1600000858306885,0.006000000052154064,,,,
65082,61929,61948,GS-4159^IN-2909,,pipeline,600,3.947000026702881,0.006000000052154064,,,,
65083,61930,63255,IN-2911^GS-2641,,pipeline,600,10,0.006000000052154064,,,,
65084,63154,61930,IN-2912^IN-2911,,pipeline,600,9.204999923706055,0.006000000052154064,,,,
65085,61931,61994,GS-3086^IN-2863,,pipeline,700,1.559000015258789,0.006000000052154064,,,,
65086,61935,61931,IN-2934^GS-3086,,pipeline,700,5.170000076293945,0.006000000052154064,,,,
65087,61932,62422,IN-2935^IN-3116,,pipeline,700,0.014999999664723873,0.006000000052154064,,,,
65088,61933,61932,GS-3034^IN-2935,,pipeline,700,0.21199999749660492,0.006000000052154064,,,,
65089,61934,61933,GS-3033^GS-3034,,pipeline,700,0.12300000339746475,0.006000000052154064,,,,
65090,61934,62328,GS-3033^GS-3032,,pipeline,700,0.2160000056028366,0.006000000052154064,,,,
65091,62439,61935,IN-3115^IN-2934,,pipeline,700,0.027000000700354576,0.006000000052154064,,,,
65092,61938,61936,GS-3287^GS-2469,,pipeline,700,9.526000022888184,0.006000000052154064,,,,
65093,61939,61937,IN-2936^IN-2937,,pipeline,700,4.210899353027344,0.006000000052154064,,,,
65094,61939,61938,IN-2936^GS-3287,,pipeline,700,2.1070001125335693,0.006000000052154064,,,,
65095,61940,61944,GS-7107^GS-3351,,pipeline,600,0.20999999344348907,0.006000000052154064,,,,
65096,61942,61940,GS-2936^GS-7107,,pipeline,600,1.3259999752044678,0.006000000052154064,,,,
65097,61941,61945,GS-3878^GS-3874,,pipeline,610,13.225000381469727,0.006000000052154064,,,,
65098,61941,63472,GS-3878^GS-0577,,pipeline,610,7.922999858856201,0.006000000052154064,,,,
65099,61943,61942,GS-2937^GS-2936,,pipeline,600,4.489999771118164,0.006000000052154064,,,,
65100,61943,61951,GS-2937^GS-2775,,pipeline,600,4.646999835968018,0.006000000052154064,,,,
65101,61991,61944,IN-2865^GS-3351,,pipeline,600,0.5,0.006000000052154064,,,,
65102,63099,61945,GS-3787^GS-3874,,pipeline,610,2.059000015258789,0.006000000052154064,,,,
65103,61946,61945,GS-3873^GS-3874,,pipeline,610,0.25,0.006000000052154064,,,,
65104,61947,63106,IN-2908^IN-2907,,pipeline,600,6.3379998207092285,0.006000000052154064,,,,
65105,63150,61947,GS-0581^IN-2908,,pipeline,700,0.04899999871850014,0.006000000052154064,,,,
65106,61948,61947,IN-2909^IN-2908,,pipeline,600,10,0.006000000052154064,,,,
65107,61949,61950,IN-2904^IN-2902,,pipeline,600,10,0.006000000052154064,,,,
65108,61949,62677,IN-2904^IN-2905,,pipeline,600,8.092000007629395,0.006000000052154064,,,,
65109,62736,61950,IN-2903^IN-2902,,pipeline,600,5.105000019073486,0.006000000052154064,,,,
65110,61953,61951,GS-3325^GS-2775,,pipeline,600,0.30799999833106995,0.006000000052154064,,,,
65111,61953,61952,GS-3325^GS-2774,,pipeline,600,0.5180000066757202,0.006000000052154064,,,,
65112,61989,61952,IN-2867^GS-2774,,pipeline,600,2.260999917984009,0.006000000052154064,,,,
65113,61954,62026,IN-3085^IN-3284,,pipeline,500,0.013000000268220901,0.006000000052154064,,,,
65114,61955,61954,IN-2853^IN-3085,,pipeline,500,0.017999999225139618,0.006000000052154064,,,,
65115,64537,61954,CVAJQ,,control valve,500,,,0,0,1,100
65116,61955,61957,IN-2853^IN-2851,,pipeline,500,9.979999542236328,0.006000000052154064,,,,
65117,61956,62007,IN-3037^IN-2797,,pipeline,1000,9.13700008392334,0.006000000052154064,,,,
65118,61957,61958,IN-2851^IN-2852,,pipeline,500,6.822000026702881,0.006000000052154064,,,,
65119,62043,61958,CVOGE0808,,control valve,1000,,,0,0,1,100
65120,61959,64590,IN-2856^GS-3088,,pipeline,900,7.548999786376953,0.006000000052154064,,,,
65121,61960,61959,IN-2854^IN-2856,,pipeline,500,9.99899959564209,0.006000000052154064,,,,
65122,61965,61960,IN-2855^IN-2854,,pipeline,500,10,0.006000000052154064,,,,
65123,63528,61961,GS-0843^IN-3320,,pipeline,500,1.2669999599456787,0.006000000052154064,,,,
65124,62015,61961,IN-3089^IN-3320,,pipeline,500,1.3020000457763672,0.006000000052154064,,,,
65125,61962,61964,GS-2629^IN-2857,,pipeline,500,0.2919999957084656,0.006000000052154064,,,,
65126,61963,61962,GS-3195^GS-2629,,pipeline,500,0.9330000281333923,0.006000000052154064,,,,
65127,61963,61965,GS-3195^IN-2855,,pipeline,500,0.8659999966621399,0.006000000052154064,,,,
65128,61964,63521,IN-2857^GS-3310,,pipeline,500,0.027000000700354576,0.006000000052154064,,,,
65129,61966,63750,IN-2833^GS-7084,,pipeline,600,5.752999782562256,0.006000000052154064,,,,
65130,61966,61967,IN-2833^GS-4194,,pipeline,600,10,0.006000000052154064,,,,
65131,62604,61967,GS-4200^GS-4194,,pipeline,600,8.151000022888184,0.006000000052154064,,,,
65132,61968,62040,VAOGE1103,,valve,900,,,,,,
65133,61968,61969,CSOGE11,,compressor,900,,,0,0,1,100
65134,62978,61968,VAOGE1104,,valve,900,,,,,,
65135,62978,61969,VAOGE1102,,valve,900,,,,,,
65136,62040,61969,VAOGE1101,,valve,900,,,,,,
65137,63527,61970,IN-2837^GS-3178,,pipeline,500,8.119000434875488,0.006000000052154064,,,,
65138,61972,61970,GS-2627^GS-3178,,pipeline,500,4.1529998779296875,0.006000000052154064,,,,
65139,61971,61972,GS-2628^GS-2627,,pipeline,500,0.8259999752044678,0.006000000052154064,,,,
65140,61971,61973,GS-2628^GS-2626,,pipeline,500,2.4260001182556152,0.006000000052154064,,,,
65141,61973,64539,GS-2626^IN-3286,,pipeline,500,0.6290000081062317,0.006000000052154064,,,,
65142,61974,61975,IN-2843^IN-2844,,pipeline,500,9.99899959564209,0.006000000052154064,,,,
65143,62501,61974,IN-2841^IN-2843,,pipeline,500,10,0.006000000052154064,,,,
65144,61975,63967,IN-2844^GS-3087,,pipeline,500,9.99899959564209,0.006000000052154064,,,,
65145,61976,62965,IN-3150^IN-2850,,pipeline,500,0.1289999932050705,0.006000000052154064,,,,
65146,61976,61977,IN-3150^IN-3151,,pipeline,500,0.014999999664723873,0.006000000052154064,,,,
65147,61977,62037,IN-3151^IN-3273,,pipeline,500,0.013000000268220901,0.006000000052154064,,,,
65148,62033,61977,CVAIY,,control valve,500,,,0,0,1,100
65149,61978,62004,GS-2948^GS-2956,,pipeline,600,0.8970000147819519,0.006000000052154064,,,,
65150,63298,61978,GS-2959^GS-2948,,pipeline,600,1.562000036239624,0.006000000052154064,,,,
65151,61983,61979,GS-2949^GS-2952,,pipeline,600,0.10700000077486038,0.006000000052154064,,,,
65152,61980,61979,GS-2953^GS-2952,,pipeline,600,0.00800000037997961,0.006000000052154064,,,,
65153,61981,61980,GS-2962^GS-2953,,pipeline,600,0.0020000000949949026,0.006000000052154064,,,,
65154,61981,61982,GS-2962^GS-2954,,pipeline,600,0.0020000000949949026,0.006000000052154064,,,,
65155,63301,61982,GS-2958^GS-2954,,pipeline,600,0.24699999392032623,0.006000000052154064,,,,
65156,61985,61983,GS-2951^GS-2949,,pipeline,600,1.2209999561309814,0.006000000052154064,,,,
65157,63575,61984,GS-2963^GS-2957,,pipeline,600,1.6440000534057617,0.006000000052154064,,,,
65158,61985,61984,GS-2951^GS-2957,,pipeline,600,1.1390000581741333,0.006000000052154064,,,,
65159,61986,61988,GS-2776^GS-3324,,pipeline,600,1.1399999856948853,0.006000000052154064,,,,
65160,61987,61986,GS-2773^GS-2776,,pipeline,600,0.7210000157356262,0.006000000052154064,,,,
65161,61987,62493,GS-2773^GS-2772,,pipeline,600,0.20399999618530273,0.006000000052154064,,,,
65162,61989,61988,IN-2867^GS-3324,,pipeline,600,0.30399999022483826,0.006000000052154064,,,,
65163,62348,61990,GS-3056^IN-2864,,pipeline,600,0.10100000351667404,0.006000000052154064,,,,
65164,61991,63578,IN-2865^GS-2935,,pipeline,600,0.20000000298023224,0.006000000052154064,,,,
65165,61995,61992,GS-2853^GS-2683,,pipeline,600,0.7310000061988831,0.006000000052154064,,,,
65166,61999,61992,GS-2682^GS-2683,,pipeline,600,0.041999999433755875,0.006000000052154064,,,,
65167,63482,61993,GS-2854^GS-2856,,pipeline,600,0.3160000145435333,0.006000000052154064,,,,
65168,61996,61993,GS-2857^GS-2856,,pipeline,600,0.7739999890327454,0.006000000052154064,,,,
65169,61997,61994,GS-2685^IN-2863,,pipeline,600,0.5059999823570251,0.006000000052154064,,,,
65170,61998,61995,GS-2855^GS-2853,,pipeline,600,0.3179999887943268,0.006000000052154064,,,,
65171,61998,61996,GS-2855^GS-2857,,pipeline,600,2.11899995803833,0.006000000052154064,,,,
65172,62000,61997,GS-2684^GS-2685,,pipeline,600,1.4249999523162842,0.006000000052154064,,,,
65173,62002,61999,GS-2686^GS-2682,,pipeline,600,0.014999999664723873,0.006000000052154064,,,,
65174,62000,62001,GS-2684^GS-3085,,pipeline,600,0.05900000035762787,0.006000000052154064,,,,
65175,62002,62001,GS-2686^GS-3085,,pipeline,600,0.39500001072883606,0.006000000052154064,,,,
65176,62004,62003,GS-2956^GS-2955,,pipeline,600,0.004000000189989805,0.006000000052154064,,,,
65177,64412,62003,GS-2961^GS-2955,,pipeline,600,0.8059999942779541,0.006000000052154064,,,,
65178,62005,62023,IN-2801^GS-3355,,pipeline,500,0.48500001430511475,0.006000000052154064,,,,
65179,62005,62899,IN-2801^IN-2802,,pipeline,600,2.7929999828338623,0.006000000052154064,,,,
65180,62005,62847,CVOGE1003,,control valve,1200,,,0,0,1,100
65181,62005,62851,CVOGE1001,,control valve,1200,,,0,0,1,100
65182,62005,62795,CVOGE1002,,control valve,1200,,,0,0,1,100
