id,name,alias,type,x,y,height
65678,IN-1679,,node other,4185451.212978,3196108.6004,0
65679,GS-2284,IND_0324,node other,4183522.032387,3205483.357781,0
65680,IN-1033,,node other,4182446.093603,3206128.56576,0
65681,GS-2285,IND_0385,node other,4183572.61638,3205441.674392,0
65682,GS-1990,DSO_1730,node other,4182020.411958,3206467.735379,0
65683,IN-1282,,node other,4168977.818233,3208071.672608,0
65684,IN-1501,,node other,4178116.190368,3202454.437893,0
65685,GS-1352,DSO_1443,node other,4170648.596583,3202608.432997,0
65686,GS-1993,DSO_1445,node other,4182737.366652,3205764.755751,0
65687,GS-1353,DSO_1444,node other,4170743.136027,3202749.318024,0
65688,GS-2194,IND_0322,node other,4172757.551052,3203753.600028,0
65689,GS-1351,DSO_1441,node other,4172660.629995,3204161.680384,0
65690,IN-1029,,node other,4172671.486906,3205371.100782,0
65691,IN-1559,,node other,4172673.126858,3205547.164645,0
65692,GS-2216,IND_0321,node other,4154987.324244,3156432.408289,0
65693,GS-1432,DSO_1440,node other,4155132.859799,3156401.815101,0
65694,GS-2215,IND_0382,node other,4154605.345503,3156384.485257,0
65695,IN-1191,,node other,4136292.106445,3174870.309641,0
65696,GS-1971,DSO_1626,node other,4140019.901016,3171104.341839,0
65697,GS-2283,IND_0326,node other,4141762.549691,3171141.738761,0
65698,GS-1969,DSO_1466,node other,4140671.609908,3171341.572503,0
65699,IN-1510,,node other,4140711.01575,3171939.409899,0
65700,GS-1963,DSO_1465,node other,4141761.336427,3171170.062494,0
65701,GS-1962,DSO_1464,node other,4141208.12045,3171887.170611,0
65702,IN-1010,,node other,4189847.14947,3171130.933919,0
65703,IN-1011,,node other,4136770.350798,3175015.616325,0
65704,GS-1235,DSO_1462,node other,4137274.894332,3175169.02859,0
65705,GS-1232,DSO_1461,node other,4137412.406119,3175548.056433,0
65706,GS-2027,DSO_1460,node other,4176468.09967,3161691.690954,0
65707,IN-1534,,node other,4173799.101151,3156849.032321,0
65708,GS-1211,DSO_1488,node other,4135699.762758,3160833.810184,0
65709,GS-1218,DSO_1487,node other,4135994.574221,3160383.998269,0
65710,IN-1009,,node other,4177155.184112,3161624.366693,0
65711,GS-2030,DSO_1457,node other,4179705.662032,3161419.406841,0
65712,IN-1060,,node other,4188272.748509,3163261.449782,0
65713,IN-1054,,node other,4193859.098617,3140626.030438,0
65714,GS-1209,DSO_1458,node other,4135636.10484,3160532.170208,0
65715,IN-1508,,node other,4199930.303397,3143429.344424,0
65716,IN-1007,,node other,4135636.529184,3160560.881535,0
65717,GS-1210,DSO_1459,node other,4135689.204526,3160788.100048,0
65718,GS-1208,DSO_1527,node other,4135481.931579,3160560.308756,0
65719,GS-1591,DSO_1454,node other,4192931.981992,3143763.015064,0
65720,IN-1111,,node other,4193252.015686,3143650.454151,0
65721,GS-1596,DSO_1796,node other,4192799.499628,3142481.886043,0
65722,GS-1592,DSO_1456,node other,4201416.411866,3140053.555003,0
65723,GS-1603,DSO_1453,node other,4202014.418329,3140090.168999,0
65724,IN-1110,,node other,4192074.713623,3143456.363105,0
65725,IN-1004,,node other,4193172.783371,3144238.97665,0
65726,GS-1687,DSO_1452,node other,4142195.616956,3241237.766879,0
65727,GS-6457,TPP_0056,node other,4460131.073169,3150992.873703,0
65728,GS-6749,DSO_1241,node other,4470502.260134,3136714.027284,0
65729,GS-6458,TPP_0049,node other,4460261.599448,3150934.123445,0
65730,IN-1629,,node other,4455045.603425,3137548.044975,0
65731,IN-0809,,node other,4459015.115457,3134780.901041,0
65732,IN-0739,,node other,4482568.348493,3122271.445163,0
65733,IN-0740,,node other,4458489.68043,3131238.591653,0
65734,IN-0862,,node other,4563682.533048,3071424.750617,0
65735,IN-0863,,node other,4552797.3775,3082341.272458,0
65736,GS-6789,DSO_1183,node other,4544650.36639,3089458.480125,0
65737,IN-0845,,node other,4455193.183675,3137656.999945,0
65738,IN-0860,,node other,4476831.117756,3178948.038892,0
65739,GS-6790,DSO_1184,node other,4557530.438483,3089725.602963,0
65740,GS-6788,DSO_1188,node other,4538825.325272,3100274.78438,0
65741,IN-1427,,node other,4476414.329793,3178950.31407,0
65742,GS-6614,DSO_1222,node other,4429866.660302,3216057.634306,0
65743,IN-0906,,node other,4476776.32943,3179004.345202,0
65744,IN-1429,,node other,4476494.066149,3179008.990699,0
65745,CS-039A,FUEL_0040,node other,4476684.374308,3179005.512509,0
65746,IN-0870,,node other,4559495.151129,3154146.520172,0
65747,IN-1690,,node other,4566657.261459,3122667.222783,0
65748,GS-6837,DSO_1958,node other,4566179.009623,3122523.815661,0
65749,IN-0873,,node other,4476418.751197,3179069.454593,0
65750,GS-6876,DSO_1185,node other,4561013.439102,3153931.424886,0
65751,IN-0872,,node other,4476417.122742,3179010.06926,0
65752,GS-6732,DSO_1186,node other,4532964.1007,3164543.230227,0
65753,IN-0869,,node other,4538276.643625,3163014.906969,0
65754,GS-6875,DSO_1187,node other,4545136.253802,3169581.225018,0
65755,IN-0848,,node other,4449729.867606,3158571.603763,0
65756,IN-0847,,node other,4449604.356519,3157184.850708,0
65757,IN-1785,,node other,4453663.901437,3141151.739377,0
65758,IN-1630,,node other,4453837.972719,3141214.047281,0
65759,IN-0846,,node other,4453987.186952,3141216.945405,0
65760,GS-6454,IND_0305,node other,4454014.288352,3141110.028224,0
65761,IN-1631,,node other,4451438.799194,3144587.477101,0
65762,IN-1784,,node other,4453787.961508,3141063.934862,0
65763,IN-1811,,node other,4453969.012947,3140735.659564,0
65764,IN-0843,,node other,4443920.302415,3188608.51133,0
65765,GS-6923,DSO_1195,node other,4461848.317636,3180967.687551,0
65766,IN-1751,,node other,4442190.60234,3189884.907785,0
65767,IN-0842,,node other,4442437.148123,3189743.26918,0
65768,IN-1749,,node other,4442457.101886,3189845.480466,0
65769,GS-6475,TPP_0050,node other,4442110.524338,3189113.442899,0
65770,GS-6701,DSO_1224,node other,4429479.944274,3217522.374424,0
65771,IN-1358,,node other,4565272.914446,3223194.331903,0
65772,GS-6666,DSO_1193,node other,4556607.171984,3244084.478194,0
65773,GS-6667,DSO_1225,node other,4559473.202731,3242204.924868,0
65774,IN-0851,,node other,4545982.488469,3241074.871053,0
65775,GS-6473,TPP_0051,node other,4546160.377532,3240273.473628,0
65776,GS-6474,TPP_0090,node other,4546239.406293,3240259.118318,0
65777,GS-0599,GPR_0009,node other,4541698.149933,3240322.765999,0
65778,GS-6930,DSO_1194,node other,4541239.155961,3240242.586825,0
65779,GS-6466,TPP_0084,node other,4413621.607985,3385927.435061,0
65780,GS-6757,DSO_1970,node other,4456349.562863,3159367.019462,0
65781,IN-1723,,node other,4465092.620921,3184666.464426,0
65782,IN-1684,,node other,4462437.53381,3184252.457973,0
65783,IN-1683,,node other,4462141.11645,3183850.203502,0
65784,IN-0850,,node other,4476361.570178,3178952.139035,0
65785,GS-6539,DSO_1199,node other,4520848.642351,3448060.476975,0
65786,GS-6464,TPP_0092,node other,4411376.951615,3394532.941013,0
65787,GS-6520,DSO_1209,node other,4420545.228578,3417188.989872,0
65788,GS-6523,DSO_1197,node other,4412512.90111,3401485.924133,0
65789,GS-6465,TPP_0052,node other,4411318.503074,3394538.740142,0
65790,GS-6532,DSO_1196,node other,4410374.441221,3396943.392554,0
65791,IN-1757,,node other,4560525.927202,3292013.592344,0
65792,IN-0897,,node other,4507016.21365,3117225.298458,0
65793,IN-0908,,node other,4490475.306427,3297387.423717,0
65794,IN-1240,,node other,4553823.690049,3296939.457012,0
65795,GS-6778,DSO_1216,node other,4520688.365686,3085950.570542,0
65796,GS-4140,DSO_1206,node other,4560360.064893,3292110.360182,0
65797,GS-6496,DSO_1201,node other,4459801.338643,3449810.775485,0
65798,GS-6502,DSO_1213,node other,4449437.902209,3444510.231538,0
65799,GS-6518,DSO_1211,node other,4431728.671417,3435401.439173,0
65800,GS-6503,DSO_1212,node other,4442398.200052,3442512.100965,0
65801,IN-0902,,node other,4453961.21576,3140572.403158,0
65802,GS-6519,DSO_1210,node other,4426502.577697,3426611.428804,0
65803,GS-6740,DSO_1207,node other,4488695.523753,3119198.502059,0
65804,GS-6739,DSO_1208,node other,4486949.939329,3119973.068186,0
65805,IN-1825,,node other,4566002.822052,3060368.051126,0
65806,IN-1829,,node other,4566023.646372,3060354.668612,0
65807,IN-1834,,node other,4565962.226466,3060407.117863,0
65808,IN-0877,,node other,4566791.671159,3069228.602087,0
65809,IN-0878,,node other,4565961.685507,3060424.690109,0
65810,IN-1830,,node other,4565941.402503,3060420.500622,0
65811,IN-0904,,node other,4476776.406055,3179064.573438,0
65812,IN-0903,,node other,4495244.518328,3200252.084508,0
65813,IN-1828,,node other,4565961.674147,3060249.713644,0
65814,IN-1826,,node other,4565939.70263,3060263.376288,0
65815,GS-6888,DSO_1259,node other,4574871.077001,3176803.731168,0
65816,GS-6889,DSO_1218,node other,4574446.344874,3181685.563356,0
65817,GS-6890,DSO_1220,node other,4573842.854949,3199861.412885,0
65818,GS-6808,DSO_1219,node other,4573877.47281,3200098.270645,0
65819,IN-0905,,node other,4476776.371683,3179027.613062,0
65820,GS-6919,DSO_1217,node other,4457830.448088,3188296.316149,0
65821,GS-6411,BIO_0023,node other,4449466.825313,3193312.532433,0
65822,IN-1831,,node other,4565878.287852,3060315.715394,0
65823,GS-6480,TPP_0055,node other,4437923.365194,3201419.386134,0
65824,IN-2000,,node other,4442923.111779,3190293.392661,0
65825,IN-1823,,node other,4597517.573974,3427204.716389,0
65826,IN-1809,,node other,4597523.874016,3427181.667438,0
65827,IN-1833,,node other,4565900.253783,3060302.163624,0
65828,GS-6594,DSO_1261,node other,4501742.849132,3281779.691709,0
65829,GS-6445,IND_0309,node other,4537893.666706,3288619.932107,0
65830,GS-0598,GPR_0010,node other,4566589.680512,3281483.241564,0
65831,GS-6677,DSO_1232,node other,4551441.445628,3288526.593511,0
65832,GS-6627,DSO_1223,node other,4435230.837191,3212361.252867,0
65833,GS-6481,TPP_0054,node other,4430942.581593,3196224.367557,0
65834,GS-6705,DSO_1226,node other,4431054.925247,3196081.141967,0
65835,GS-6671,DSO_1227,node other,4563348.907107,3257590.602961,0
65836,IN-1794,,node other,4671432.242237,3135681.106313,0
65837,IN-1793,,node other,4671311.921132,3135691.231,0
65838,GS-6406,BIO_0024,node other,4432542.046097,3232207.009374,0
65839,IN-1755,,node other,4442397.181885,3190384.068186,0
65840,IN-0805,,node other,4400260.046553,3229796.200134,0
65841,IN-1796,,node other,4671434.779752,3135706.380976,0
65842,IN-1797,,node other,4671314.736697,3135715.520696,0
65843,GS-6761,DSO_1234,node other,4501167.284705,3198413.1489,0
65844,GS-6434,IND_0308,node other,4538232.399024,3288400.279413,0
65845,GS-6684,DSO_1255,node other,4561485.515805,3291198.907374,0
65846,GS-6624,DSO_1238,node other,4433405.395864,3233444.967757,0
65847,GS-6417,BIO_0025,node other,4480337.801755,3315595.552762,0
65848,GS-6631,DSO_1235,node other,4479882.082559,3317178.765691,0
65849,IN-1813,,node other,4498190.353203,3199416.618022,0
65850,GS-6791,DSO_1252,node other,4562953.814482,3071392.013012,0
65851,GS-6435,IND_0311,node other,4459794.493043,3151144.380271,0
65852,GS-6542,DSO_1247,node other,4459653.229093,3151673.779645,0
65853,IN-0834,,node other,4459638.14062,3151513.199581,0
65854,GS-6758,DSO_1248,node other,4459604.603974,3151156.998353,0
65855,IN-0835,,node other,4459670.325473,3151855.006134,0
65856,IN-0836,,node other,4498788.279359,3118529.463026,0
65857,IN-1747,,node other,4442367.981347,3190313.466054,0
65858,GS-6909,DSO_1262,node other,4597660.496116,3158244.295324,0
65859,IN-0829,,node other,4563667.662186,3071667.86203,0
65860,IN-0841,,node other,4563621.004201,3071587.258888,0
65861,GS-6691,DSO_1253,node other,4561700.551422,3290207.2282,0
65862,IN-1945,,node other,4448636.024207,3147563.603236,0
65863,GS-6690,DSO_1972,node other,4560195.404343,3293040.351593,0
65864,GS-6462,TPP_0091,node other,4561907.630251,3281294.122653,0
65865,GS-6461,TPP_0057,node other,4561940.537371,3281378.191232,0
65866,IN-0887,,node other,4576544.192514,3164042.827338,0
65867,IN-0899,,node other,4451226.53183,3144451.591917,0
65868,IN-1732,,node other,4527034.272603,3142790.049027,0
65869,IN-0839,,node other,4448727.122922,3147465.504021,0
65870,IN-0900,,node other,4448725.518118,3147465.686252,0
65871,GS-6722,DSO_1251,node other,4452004.498478,3151382.587805,0
65872,IN-0901,,node other,4448606.228433,3147531.023561,0
65873,IN-1218,,node other,4162416.877712,2829078.979534,0
65874,GS-3535,DSO_1367,node other,4162182.384935,2829355.83823,0
65875,GS-3559,DSO_1267,node other,4322131.446519,2891031.708745,0
65876,GS-3573,DSO_1275,node other,4324210.892112,2877939.307858,0
65877,GS-3563,DSO_1266,node other,4315530.222273,2894025.894206,0
65878,GS-3575,DSO_1328,node other,4312027.504883,2889980.501818,0
65879,GS-6632,DSO_1264,node other,4484176.61703,3307120.468597,0
65880,GS-6591,DSO_1265,node other,4480604.719489,3314668.165711,0
65881,GS-6602,DSO_1377,node other,4459959.919452,3296814.270158,0
65882,GS-6592,DSO_1263,node other,4487150.983886,3300219.162702,0
65883,IN-0828,,node other,4490473.890795,3297362.097318,0
65884,GS-6489,TPP_0058,node other,4590831.988711,3158972.709436,0
65885,GS-6654,DSO_1260,node other,4494452.818359,3294181.503543,0
65886,IN-0826,,node other,4592646.994579,3157148.600929,0
65887,GS-3531,DSO_1278,node other,4153697.697964,2773428.447952,0
65888,GS-3564,DSO_1280,node other,4290821.394519,2900461.841998,0
65889,IN-1758,,node other,4296801.095327,2899493.655493,0
65890,IN-1759,,node other,4296525.861864,2899668.135105,0
65891,GS-3566,DSO_1276,node other,4296280.877534,2899823.476373,0
65892,GS-3561,DSO_1274,node other,4324219.179139,2874658.450732,0
65893,GS-3519,DSO_1273,node other,4324180.628114,2864578.933125,0
65894,GS-3571,DSO_1272,node other,4324054.985425,2864439.338022,0
65895,GS-3518,DSO_1332,node other,4321876.424632,2857780.007143,0
65896,GS-3755,DSO_1295,node other,4308247.113562,2809314.006949,0
65897,GS-3751,DSO_1284,node other,4308381.469192,2809202.099622,0
65898,GS-3753,DSO_1271,node other,4308281.0531,2809285.695533,0
65899,GS-3581,DSO_1270,node other,4294945.21807,2872269.727468,0
65900,GS-3569,DSO_1269,node other,4300000.070304,2873906.122711,0
65901,GS-3714,DSO_1283,node other,4300970.469913,2881957.160188,0
65902,GS-3723,DSO_1268,node other,4302837.789871,2877143.118331,0
65903,IN-1334,,node other,4168700.524488,2838510.589972,0
65904,IN-1219,,node other,4161523.995704,2826998.141155,0
65905,IN-0972,,node other,4172348.671333,3154600.776224,0
65906,IN-0971,,node other,4172325.034077,3154681.169208,0
65907,GS-2055,DSO_1289,node other,4172431.635817,3154334.310967,0
65908,IN-0955,,node other,4306387.406735,2814440.445021,0
65909,GS-3761,DSO_1294,node other,4308283.955737,2810106.873842,0
65910,IN-0969,,node other,4072560.67319,3085777.297566,0
65911,GS-1291,DSO_1286,node other,4071472.980904,3087931.873379,0
65912,GS-3735,DSO_1282,node other,4305665.410238,2809854.719989,0
65913,GS-3715,DSO_1327,node other,4304402.530347,2886701.502563,0
65914,IN-0950,,node other,4310456.410965,2821050.660212,0
65915,GS-3525,DSO_1365,node other,4147239.328723,2761599.29994,0
65916,GS-3725,DSO_1279,node other,4297032.081389,2899347.295862,0
65917,GS-3717,DSO_1330,node other,4305949.431617,2890143.959777,0
65918,GS-3615,DSO_1316,node other,4203280.908632,2872780.371899,0
65919,GS-3614,DSO_1297,node other,4202831.748391,2872708.343731,0
65920,IN-0956,,node other,4216683.663713,2902362.212062,0
65921,IN-0960,,node other,4216608.05178,2902188.414561,0
65922,GS-2293,IND_0312,node other,4172431.492462,3154795.149301,0
65923,IN-1094,,node other,4173799.759698,3156847.788758,0
65924,GS-2295,IND_0313,node other,4171833.182086,3154913.345144,0
65925,GS-2059,DSO_1442,node other,4173855.691505,3155189.287231,0
65926,GS-2058,DSO_1290,node other,4172539.773352,3155297.336575,0
65927,GS-2054,DSO_1534,node other,4172093.03207,3153804.822488,0
65928,GS-2294,IND_0323,node other,4172469.15678,3155541.287819,0
65929,IN-0970,,node other,4172245.9309,3154893.982005,0
65930,GS-6656,DSO_1112,node other,4488957.602998,3244463.940945,0
65931,GS-6657,DSO_1113,node other,4490283.77063,3226690.424618,0
65932,IN-0822,,node other,4563993.268027,3283668.63048,0
65933,GS-6655,DSO_1111,node other,4490660.38362,3253859.437796,0
65934,IN-1740,,node other,4563899.656198,3283778.449692,0
65935,IN-0792,,node other,4564169.952206,3283777.315163,0
65936,IN-0821,,node other,4563747.437738,3283957.029703,0
65937,GS-6737,DSO_1189,node other,4495416.265796,3118333.025596,0
65938,IN-1739,BIO_0110,node other,4479237.332818,3171543.543797,0
65939,GS-6678,DSO_1114,node other,4564536.082472,3283947.642991,0
65940,GS-6491,IND_0292,node other,4479339.502443,3171302.501873,0
65941,IN-0789,,node other,4479010.523271,3171406.973376,0
65942,GS-6426,IND_0291,node other,4384278.016971,3125362.065834,0
65943,IN-0790,BIO_0109,node other,4370510.147721,3122592.944327,0
65944,IN-0791,,node other,4563897.29877,3284078.644932,0
65945,GS-6658,DSO_1106,node other,4500410.66729,3226681.057043,0
65946,GS-6798,DSO_1100,node other,4545725.825466,3137635.324337,0
65947,GS-6728,DSO_1099,node other,4543809.551085,3135560.773149,0
65948,GS-6908,DSO_1102,node other,4531090.628334,3122554.387006,0
65949,GS-6727,DSO_1101,node other,4527564.383459,3117735.079225,0
65950,GS-6793,DSO_1098,node other,4519896.890529,3111846.255037,0
65951,IN-1814,,node other,4495583.800396,3200469.530195,0
65952,IN-0794,,node other,4482874.867964,3121900.453123,0
65953,GS-6738,DSO_1109,node other,4486809.239802,3119972.285511,0
65954,GS-6742,DSO_1110,node other,4475353.090662,3110940.749494,0
65955,GS-6764,DSO_1108,node other,4474844.761446,3109061.074505,0
65956,GS-6416,BIO_0021,node other,4540755.921868,3240065.689281,0
65957,IN-0795,,node other,4485597.554674,3253981.849127,0
65958,GS-6490,TPP_0043,node other,4485394.860014,3256270.699751,0
65959,IN-0814,,node other,4506604.496557,3206530.190517,0
65960,IN-0864,,node other,4533889.459732,3094567.07227,0
65961,IN-0798,,node other,4519511.934919,3108875.566495,0
65962,GS-3606,DSO_1285,node other,4306555.351674,2816132.090919,0
65963,CS-053A,FUEL_0042,node other,4310498.44756,2821075.144575,0
65964,IN-1370,,node other,4310534.818712,2821074.7412,0
65965,IN-0866,,node other,4498575.917031,3117580.920854,0
65966,IN-1753,,node other,4511126.928431,3103117.325159,0
65967,IN-0797,,node other,4490411.49837,3225907.452247,0
65968,IN-0800,,node other,4495405.552757,3200635.021458,0
65969,IN-0859,,node other,4495179.540645,3200421.073524,0
65970,IN-1686,,node other,4533606.880215,3094520.63119,0
65971,IN-0867,,node other,4534841.855601,3094114.871558,0
